date,Age,Characteristic_grouping,Characteristic,avgcohort,avgNEETNK,avgNEET,avgNK,NEETNKprop,NEETprop,Notknownprop,annual_change_NEETNK,geography_code
2023,16-17,gender,Female,2165.33333333333,84.3333333333333,84,0.333333333333333,3.89470443349754,3.87931034482759,0.0153940886699507,1.10779352070593,E08000002
2023,16-17,gender,Male,2416.66666666667,94.6666666666667,93.3333333333333,1.33333333333333,3.91724137931034,3.86206896551724,0.0551724137931034,-0.304430787906376,E08000002
2023,16,gender,Unclassified/withheld,5.0,c,c,c,c,c,c,c,E08000002
2023,17,gender,Unclassified/withheld,7.33333333333333,1,1,0,13.6363636363636,13.6363636363636,0,2.09790209790214,E08000002
2023,16-17,gender,Unclassified/withheld,12.3333333333333,2,2,0,16.2162162162162,16.2162162162162,0,8.89914304548451,E08000002
2023,16,Total,Total,2274.33333333333,72,71.6666666666667,0.333333333333333,3.16576286091162,3.15110655137036,0.0146563095412575,0.464250601331532,E08000002
2023,17,Total,Total,2320.0,109,107.666666666667,1.33333333333333,4.69827586206897,4.64080459770115,0.0574712643678161,0.285443810973016,E08000002
2023,16-17,Total,Total,4594.33333333333,181,179.333333333333,1.66666666666667,3.9396357832112,3.90335921062178,0.0362765725894218,0.377591987590763,E08000002
2023,16,gender,Female,1889.33333333333,49.3333333333333,48.6666666666667,0.666666666666667,2.61115031757234,2.57586450247001,0.0352858151023289,1.35363254829951,E06000049
2023,17,gender,Female,1870.0,49.3333333333333,45.6666666666667,3.66666666666667,2.63814616755793,2.44206773618538,0.196078431372549,0.274509803921572,E06000049
2023,16,gender,Male,1965.0,38.6666666666667,36.6666666666667,2,1.96776929601357,1.86598812553011,0.101781170483461,0.455741804604641,E06000049
2023,17,gender,Male,1989.66666666667,67,61.3333333333333,5.66666666666667,3.36739822415815,3.08259339922935,0.284804824928799,0.483643970172841,E06000049
2023,16-17,gender,Female,3759.33333333333,98.6666666666667,94.3333333333333,4.33333333333333,2.62457882603298,2.50931016137613,0.115268664656854,0.813347370676655,E06000049
2023,16-17,gender,Male,3954.66666666667,105.666666666667,98,7.66666666666667,2.67194875252866,2.47808496291301,0.193863789615644,0.488312867235318,E06000049
2023,16,gender,Unclassified/withheld,2.0,c,c,c,c,c,c,c,E06000049
2023,17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E06000049
2023,16-17,gender,Unclassified/withheld,2.0,c,c,c,c,c,c,c,E06000049
2023,16,Total,Total,3856.33333333333,89,86.3333333333333,2.66666666666667,2.30789177975625,2.23874146425793,0.0691503154983145,0.919371394154405,E06000049
2023,17,Total,Total,3859.66666666667,116.333333333333,107,9.33333333333333,3.01407720873996,2.77226012609034,0.241817082649624,0.38843433226247,E06000049
2023,16-17,Total,Total,7716.0,205.333333333333,193.333333333333,12,2.661137031277,2.50561603594263,0.15552099533437,0.66024377535918,E06000049
2023,16,gender,Female,1681.33333333333,55.6666666666667,50.3333333333333,5.33333333333333,3.31086439333862,2.99365582870738,0.317208564631245,0.8931593533535,E06000050
2023,17,gender,Female,1780.66666666667,80.3333333333333,53.6666666666667,26.6666666666667,4.51141894421565,3.01385248970423,1.49756645451142,-0.68392602669042,E06000050
2023,16,gender,Male,1904.33333333333,73.6666666666667,70.3333333333333,3.33333333333333,3.86837038333625,3.69333099947488,0.175039383861369,0.250008547152631,E06000050
2023,17,gender,Male,1848.66666666667,115,95.6666666666667,19.3333333333333,6.22069960331771,5.17490082942661,1.04579877389109,-1.11505210970123,E06000050
2023,16-17,gender,Female,3462.0,136,104,32,3.92836510687464,3.00404390525708,0.924321201617562,0.198852887814869,E06000050
2023,16-17,gender,Male,3753.0,188.666666666667,166,22.6666666666667,5.02708943955946,4.42312816413536,0.603961275424105,-0.345165005624526,E06000050
2023,16,gender,Unclassified/withheld,43.6666666666667,4,4,0,9.16030534351145,9.16030534351145,0,9.16030534351145,E06000050
2023,17,gender,Unclassified/withheld,4.66666666666667,c,c,c,c,c,c,c,E06000050
2023,16-17,gender,Unclassified/withheld,48.3333333333333,4,4,0,8.27586206896552,8.27586206896552,0,-1.72413793103448,E06000050
2023,16,Total,Total,3629.33333333333,133.333333333333,124.666666666667,8.66666666666667,3.67376928728876,3.43497428361499,0.238795003673769,0.650109837211108,E06000050
2023,17,Total,Total,3634.0,195.333333333333,149.333333333333,46,5.37516052100532,4.10933773619519,1.26582278481013,-0.92783263457748,E06000050
2023,16-17,Total,Total,7263.33333333333,328.666666666667,274,54.6666666666667,4.52501147315282,3.77237264800367,0.752638825149151,-0.0467477861064385,E06000050
2023,16,gender,Female,2307.33333333333,52,36.3333333333333,15.6666666666667,2.25368390638544,1.57468939612829,0.678994510257151,0.446127505189458,E10000006
2023,17,gender,Female,2446.66666666667,99.3333333333333,65.3333333333333,34,4.05994550408719,2.67029972752044,1.38964577656676,0.432720942207014,E10000006
2023,16,gender,Male,2498.0,72.6666666666667,51,21.6666666666667,2.90899386175607,2.04163330664532,0.867360555110755,0.518032222239522,E10000006
2023,17,gender,Male,2550.66666666667,107.666666666667,65,42.6666666666667,4.22111866178777,2.54835337166754,1.67276529012023,-1.39157975091064,E10000006
2023,16-17,gender,Female,4754.0,151.333333333333,101.666666666667,49.6666666666667,3.18328425185808,2.13854999298836,1.04473425886972,0.465708329580754,E10000006
2023,16-17,gender,Male,5048.66666666667,180.333333333333,116,64.3333333333333,3.57190017166248,2.29763633962762,1.27426383203486,-0.457285597046755,E10000006
2023,16,gender,Unclassified/withheld,332.0,5.33333333333333,3.66666666666667,1.66666666666667,1.60642570281124,1.10441767068273,0.502008032128514,-2.74140038414528,E10000006
2023,17,gender,Unclassified/withheld,71.6666666666667,4.66666666666667,2,2.66666666666667,6.51162790697674,2.7906976744186,3.72093023255814,2.85309132161089,E10000006
2023,16-17,gender,Unclassified/withheld,403.666666666667,10,5.66666666666667,4.33333333333333,2.47729149463254,1.4037985136251,1.07349298100743,-1.65804685123213,E10000006
2023,16,Total,Total,5137.33333333333,130,91,39,2.53049571762263,1.77134700233584,0.75914871528679,0.399045275495142,E10000006
2023,17,Total,Total,5069.0,211.666666666667,132.333333333333,79.3333333333333,4.1757085552706,2.61063983691721,1.56506871835339,-0.47241783198622,E10000006
2023,16-17,Total,Total,10206.3333333333,341.666666666667,223.333333333333,118.333333333333,3.34759463078481,2.18818380743982,1.15941082334498,-0.0489661463220434,E10000006
2023,16,gender,Female,819.333333333333,28,26.3333333333333,1.66666666666667,3.41741253051261,3.2139951179821,0.203417412530513,1.57823374522604,E06000006
2023,17,gender,Female,778.0,43.3333333333333,37,6.33333333333333,5.56983718937446,4.75578406169666,0.814053127677806,2.31236284756277,E06000006
2023,16,gender,Male,849.0,39.3333333333333,38.3333333333333,1,4.63290145268944,4.51511582253632,0.117785630153121,2.04456948884392,E06000006
2023,17,gender,Male,807.333333333333,47.6666666666667,41.6666666666667,6,5.90421139554087,5.16102394715111,0.74318744838976,0.417184598433264,E06000006
2023,16-17,gender,Female,1597.33333333333,71.3333333333333,63.3333333333333,8,4.46577629382304,3.96494156928214,0.500834724540901,1.93247207892896,E06000006
2023,16-17,gender,Male,1656.33333333333,87,80,7,5.25256590863353,4.82994566311129,0.422620245522238,1.24002672368055,E06000006
2023,16,gender,Unclassified/withheld,1.0,c,c,c,c,c,c,c,E06000006
2023,17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E06000006
2023,16-17,gender,Unclassified/withheld,1.0,c,c,c,c,c,c,c,E06000006
2023,16,Total,Total,1669.33333333333,67.3333333333333,64.6666666666667,2.66666666666667,4.03354632587859,3.87380191693291,0.159744408945687,1.81225546250893,E06000006
2023,17,Total,Total,1585.33333333333,91,78.6666666666667,12.3333333333333,5.74011774600505,4.96215306980656,0.777964676198486,1.34403504741963,E06000006
2023,16-17,Total,Total,3254.66666666667,158.333333333333,143.333333333333,15,4.86480950430152,4.40393281442032,0.460876689881196,1.57667029217384,E06000006
2023,16,gender,Female,915.333333333333,35.3333333333333,29,6.33333333333333,3.86016023306628,3.16824471959213,0.691915513474144,1.31509130411612,E08000011
2023,17,gender,Female,963.333333333333,49,39.3333333333333,9.66666666666667,5.08650519031142,4.08304498269896,1.00346020761246,-0.896062163095871,E08000011
2023,16,gender,Male,1006.33333333333,58.6666666666667,50.3333333333333,8.33333333333333,5.8297449486585,5.00165617754223,0.828088771116264,1.46151390172709,E08000011
2023,17,gender,Male,944.666666666667,85,71.3333333333333,13.6666666666667,8.99788285109386,7.55116443189838,1.44671841919548,-1.92839314134474,E08000011
2023,16-17,gender,Female,1878.66666666667,84.3333333333333,68.3333333333333,16,4.48899929027679,3.63733144073811,0.85166784953868,0.323111003334891,E08000011
2023,16-17,gender,Male,1951.0,143.666666666667,121.666666666667,22,7.36374508798907,6.23611822996754,1.12762685802153,-0.207815392158675,E08000011
2023,16,gender,Unclassified/withheld,2.33333333333333,c,c,c,c,c,c,c,E08000011
2023,17,gender,Unclassified/withheld,10.6666666666667,2,2,0,18.75,18.75,0,9.65909090909091,E08000011
2023,16-17,gender,Unclassified/withheld,13.0,2,2,0,15.3846153846154,15.3846153846154,0,4.47552447552449,E08000011
2023,16,Total,Total,1924.0,94,79.3333333333333,14.6666666666667,4.88565488565489,4.12335412335412,0.762300762300762,1.39873085078565,E08000011
2023,17,Total,Total,1918.66666666667,136,112.666666666667,23.3333333333333,7.08825573314802,5.87213342599027,1.21612230715775,-1.42769966862053,E08000011
2023,16-17,Total,Total,3842.66666666667,230,192,38,5.9854267869535,4.99653018736988,0.988896599583623,0.0813336519632042,E08000011
2023,16,gender,Female,6740.33333333333,177.333333333333,82.6666666666667,94.6666666666667,2.63092824291578,1.22644775233668,1.4044804905791,-0.413302051129189,E10000017
2023,17,gender,Female,6940.33333333333,449.333333333333,210.666666666667,238.666666666667,6.47423274578551,3.03539695499736,3.43883579078815,0.776383821323275,E10000017
2023,16,gender,Male,7187.66666666667,250,110,140,3.47818021611093,1.53039929508881,1.94778092102212,-0.8140157911486,E10000017
2023,17,gender,Male,7559.66666666667,630.666666666667,329.333333333333,301.333333333333,8.3425195114423,4.35645310639799,3.98606640504431,0.542222448532043,E10000017
2023,16-17,gender,Female,13680.6666666667,626.666666666667,293.333333333333,333.333333333333,4.58067345645924,2.14414502217241,2.43652843428683,0.217715097229896,E10000017
2023,16-17,gender,Male,14747.3333333333,880.666666666667,439.333333333333,441.333333333333,5.97170109850368,2.97906966231183,2.99263143619185,-0.0267608343340457,E10000017
2023,16,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E10000017
2023,17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E10000017
2023,16-17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E10000017
2023,16,Total,Total,13928.0,427.333333333333,192.666666666667,234.666666666667,3.06816006126747,1.38330461420639,1.68485544706108,-0.626695054048909,E10000017
2023,17,Total,Total,14500.0,1080,540,540,7.44827586206896,3.72413793103448,3.72413793103448,0.676537529673775,E10000017
2023,16-17,Total,Total,28428.0,1507.33333333333,732.666666666667,774.666666666667,5.3022841330144,2.5772712349327,2.7250128980817,0.0951536480259492,E10000017
2023,16,gender,Female,2497.66666666667,148,88,60,5.92553049512879,3.52328840250901,2.40224209261978,1.88397648915184,E08000012
2023,17,gender,Female,2408.66666666667,215.333333333333,120,95.3333333333333,8.93993910877387,4.98200941046222,3.95792969831165,1.17484030554537,E08000012
2023,16,gender,Male,2713.66666666667,197.333333333333,119,78.3333333333333,7.27183392703599,4.38521066208083,2.88662326495517,0.993100182125971,E08000012
2023,17,gender,Male,2700.33333333333,322,201.666666666667,120.333333333333,11.9244537711394,7.46821380076534,4.45623997037403,0.218286427941765,E08000012
2023,16-17,gender,Female,4906.33333333333,363.333333333333,208,155.333333333333,7.40539438820572,4.23941843875263,3.16597594945309,1.48124044463294,E08000012
2023,16-17,gender,Male,5414.0,519.333333333333,320.666666666667,198.666666666667,9.59241472725034,5.92291589705701,3.66949883019333,0.595693415774928,E08000012
2023,16,gender,Unclassified/withheld,14.0,1.33333333333333,0.666666666666667,0.666666666666667,9.52380952380952,4.76190476190476,4.76190476190476,5.07936507936508,E08000012
2023,17,gender,Unclassified/withheld,38.0,1,1,0,2.63157894736842,2.63157894736842,0,-15.3407712830463,E08000012
2023,16-17,gender,Unclassified/withheld,52.0,2.33333333333333,1.66666666666667,0.666666666666667,4.48717948717949,3.2051282051282,1.28205128205128,-9.51933517080101,E08000012
2023,16,Total,Total,5225.33333333333,346.666666666667,207.666666666667,139,6.63434549630008,3.97422811941822,2.66011737688186,1.43407394164971,E08000012
2023,17,Total,Total,5147.0,538.333333333333,322.666666666667,215.666666666667,10.4591671523865,6.26902402694126,4.19014312544524,0.545603322599272,E08000012
2023,16-17,Total,Total,10372.3333333333,885,530.333333333333,354.666666666667,8.53231352636822,5.11296076099881,3.41935276536941,0.950855682901644,E08000012
2023,16,gender,Female,3491.33333333333,102.666666666667,60.6666666666667,42,2.94061485583349,1.73763605117434,1.20297880465916,0.725458523030102,E08000003
2023,17,gender,Female,3295.66666666667,192.333333333333,121,71.3333333333333,5.83594619196925,3.67148781227875,2.1644583796905,0.119449066803393,E08000003
2023,16,gender,Male,3637.0,177.666666666667,107,70.6666666666667,4.88497846210247,2.9419851525983,1.94299330950417,1.30257252675536,E08000003
2023,17,gender,Male,3342.33333333333,298,177.333333333333,120.666666666667,8.91592699710781,5.3056746783684,3.6102523187394,-1.85170785766399,E08000003
2023,16-17,gender,Female,6787.0,295,181.666666666667,113.333333333333,4.34654486518344,2.67668582093217,1.66985904425126,0.417760840073859,E08000003
2023,16-17,gender,Male,6979.33333333333,475.666666666667,284.333333333333,191.333333333333,6.81535963320279,4.07393256280447,2.74142707039832,-0.398270773088171,E08000003
2023,16,gender,Unclassified/withheld,21.3333333333333,2.66666666666667,1.66666666666667,1,12.5,7.8125,4.6875,-9.7222222222222,E08000003
2023,17,gender,Unclassified/withheld,25.3333333333333,2.66666666666667,2.66666666666667,0,10.5263157894737,10.5263157894737,0,1.43540669856459,E08000003
2023,16-17,gender,Unclassified/withheld,46.6666666666667,5.33333333333333,4.33333333333333,1,11.4285714285714,9.28571428571429,2.14285714285714,0.107816711590329,E08000003
2023,16,Total,Total,7149.66666666667,283,169.333333333333,113.666666666667,3.95822649074549,2.36840878362628,1.58981770711921,1.04103038739945,E08000003
2023,17,Total,Total,6663.33333333333,493,301,192,7.39869934967484,4.51725862931466,2.88144072036018,-0.927531206472612,E08000003
2023,16-17,Total,Total,13813.0,776,470.333333333333,305.666666666667,5.61789618475349,3.40500494703058,2.21289123772292,0.00451328512524363,E08000003
2023,16,gender,Female,1655.66666666667,68.3333333333333,50.6666666666667,17.6666666666667,4.12723978256493,3.06019730219448,1.06704248037045,1.22617894688621,E08000004
2023,17,gender,Female,1550.66666666667,167,74.3333333333333,92.6666666666667,10.7695614789338,4.79363714531384,5.97592433361995,1.26143675341776,E08000004
2023,16,gender,Male,1671.0,86.6666666666667,58,28.6666666666667,5.18651506084181,3.47097546379414,1.71553959704768,0.639270966353622,E08000004
2023,17,gender,Male,1696.33333333333,250.666666666667,116.333333333333,134.333333333333,14.7769699351543,6.85792886618196,7.91904106897229,3.81018969665335,E08000004
2023,16-17,gender,Female,3206.33333333333,235.333333333333,125,110.333333333333,7.33964029524899,3.89853415115916,3.44110614408982,1.15845638594996,E08000004
2023,16-17,gender,Male,3367.33333333333,337.333333333333,174.333333333333,163,10.0178182538111,5.17719263512176,4.84062561868937,2.38688535692079,E08000004
2023,16,gender,Unclassified/withheld,31.3333333333333,1.33333333333333,0,1.33333333333333,4.25531914893617,0,4.25531914893617,4.25531914893617,E08000004
2023,17,gender,Unclassified/withheld,2.0,c,c,c,c,c,c,c,E08000004
2023,16-17,gender,Unclassified/withheld,33.3333333333333,2.33333333333333,0.666666666666667,1.66666666666667,7,2,5,7,E08000004
2023,16,Total,Total,3358.0,156.333333333333,108.666666666667,47.6666666666667,4.65554893785984,3.23605320627358,1.41949573158626,0.894600972893327,E08000004
2023,17,Total,Total,3249.0,418.666666666667,191.333333333333,227.333333333333,12.8860162101159,5.88899148455935,6.99702472555658,2.63736756146733,E08000004
2023,16-17,Total,Total,6607.0,575,300,275,8.70289087331618,4.54063871651279,4.16225215680339,1.77595866545546,E08000004
2023,16,gender,Female,1391.0,46.3333333333333,31.3333333333333,15,3.33093697579679,2.25257608435179,1.078360891445,-0.194944494570801,E08000005
2023,17,gender,Female,1338.66666666667,129,63.3333333333333,65.6666666666667,9.63645418326693,4.73107569721116,4.90537848605578,-0.147568715510067,E08000005
2023,16,gender,Male,1515.33333333333,77.3333333333333,54.3333333333333,23,5.10338759348878,3.5855697316322,1.51781786185658,2.18203927888204,E08000005
2023,17,gender,Male,1492.66666666667,161,68.3333333333333,92.6666666666667,10.786065207682,4.57793657882983,6.20812862885217,-0.5781047852741,E08000005
2023,16-17,gender,Female,2729.66666666667,175.333333333333,94.6666666666667,80.6666666666667,6.42325070216144,3.46806691903773,2.9551837831237,-0.169455240200204,E08000005
2023,16-17,gender,Male,3008.0,238.333333333333,122.666666666667,115.666666666667,7.92331560283688,4.07801418439716,3.84530141843972,0.87313762603128,E08000005
2023,16,gender,Unclassified/withheld,2.0,c,c,c,c,c,c,c,E08000005
2023,17,gender,Unclassified/withheld,2.0,c,c,c,c,c,c,c,E08000005
2023,16-17,gender,Unclassified/withheld,4.0,c,c,c,c,c,c,c,E08000005
2023,16,Total,Total,2908.33333333333,123.666666666667,85.6666666666667,38,4.25214899713467,2.94555873925501,1.30659025787966,1.03321408589207,E08000005
2023,17,Total,Total,2833.33333333333,290,131.666666666667,158.333333333333,10.2352941176471,4.64705882352941,5.58823529411765,-0.37543999709694,E08000005
